Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.19     0.00     2828     0.00     0.00  boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > boost::const_pointer_cast<nav_msgs::Odometry_<std::allocator<void> >, nav_msgs::Odometry_<std::allocator<void> > const>(boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)
  0.00      0.19     0.00     2828     0.00     0.00  boost::array<double, 36ul>::fill(double const&)
  0.00      0.19     0.00     2828     0.00     0.00  boost::array<double, 36ul>::size()
  0.00      0.19     0.00     2828     0.00     0.00  boost::array<double, 36ul>::begin()
  0.00      0.19     0.00     2828     0.00     0.00  boost::array<double, 36ul>::assign(double const&)
  0.00      0.19     0.00     2828     0.00     0.00  boost::detail::sp_ms_deleter<nav_msgs::Odometry_<std::allocator<void> > >::destroy()
  0.00      0.19     0.00     2828     0.00     0.00  boost::function0<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > >::function0()
  0.00      0.19     0.00     2828     0.00     0.00  tf::Quaternion::dot(tf::Quaternion const&) const
  0.00      0.19     0.00     2828     0.00     0.00  tf::Quaternion::length2() const
  0.00      0.19     0.00     2828     0.00     0.00  tf::Vector3::y() const
  0.00      0.19     0.00     2828     0.00     0.00  std::_Iter_base<double*, false>::_S_base(double*)
  0.00      0.19     0.00     2828     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&)
  0.00      0.19     0.00     2828     0.00     0.00  std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*)
  0.00      0.19     0.00     2828     0.00     0.00  double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  0.00      0.19     0.00     2827     0.00     0.00  void ros::serialization::Serializer<geometry_msgs::Vector3_<std::allocator<void> > >::read<ros::serialization::IStream, geometry_msgs::Vector3_<std::allocator<void> > >(ros::serialization::IStream&, geometry_msgs::Vector3_<std::allocator<void> >&)
  0.00      0.19     0.00     2827     0.00     0.00  void ros::serialization::deserialize<double, 36ul, ros::serialization::IStream>(ros::serialization::IStream&, boost::array<double, 36ul>&)
  0.00      0.19     0.00     2827     0.00     0.00  void ros::serialization::ArraySerializer<double, 36ul, void>::read<ros::serialization::IStream>(ros::serialization::IStream&, boost::array<double, 36ul>&)
  0.00      0.19     0.00     2827     0.00     0.00  boost::array<double, 36ul>::front()
  0.00      0.19     0.00     2827     0.00     0.00  void boost::detail::sp_assert_convertible<nav_msgs::Odometry_<std::allocator<void> >, nav_msgs::Odometry_<std::allocator<void> > const>()
  0.00      0.19     0.00     2827     0.00     0.00  tf::Vector3::z() const
  0.00      0.19     0.00     2827     0.00     0.00  boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>::get() const
  0.00      0.19     0.00     2826     0.00     0.00  void ros::serialization::Serializer<geometry_msgs::Vector3_<std::allocator<void> > >::allInOne<ros::serialization::IStream, geometry_msgs::Vector3_<std::allocator<void> >&>(ros::serialization::IStream&, geometry_msgs::Vector3_<std::allocator<void> >&)
  0.00      0.19     0.00     2819     0.00     0.00  Robot::getAngularSpeed()
  0.00      0.19     0.00     2802     0.00     0.00  ros::serialization::LStream::getLength()
  0.00      0.19     0.00     2802     0.00     0.00  ros::serialization::LStream::LStream()
  0.00      0.19     0.00     2747     0.00     0.00  Robot::setAngularSpeed(double)
  0.00      0.19     0.00     2670     0.00     0.00  boost::shared_ptr<void const>::shared_ptr()
  0.00      0.19     0.00     2664     0.00     0.00  boost::shared_array<unsigned char>::shared_array()
  0.00      0.19     0.00     2663     0.00     0.00  ros::SerializedMessage::SerializedMessage()
  0.00      0.19     0.00     2463     0.00     0.00  boost::detail::shared_count::get_untyped_deleter() const
  0.00      0.19     0.00     2460     0.00     0.00  void ros::serialization::Serializer<std_msgs::Header_<std::allocator<void> > >::allInOne<ros::serialization::IStream, std_msgs::Header_<std::allocator<void> >&>(ros::serialization::IStream&, std_msgs::Header_<std::allocator<void> >&)
  0.00      0.19     0.00     2460     0.00     0.00  void ros::serialization::Serializer<ros::Time>::read<ros::serialization::IStream>(ros::serialization::IStream&, ros::Time&)
  0.00      0.19     0.00     2460     0.00     0.00  void ros::serialization::deserialize<ros::Time, ros::serialization::IStream>(ros::serialization::IStream&, ros::Time&)
  0.00      0.19     0.00     2460     0.00     0.00  boost::shared_ptr<void const>::shared_ptr<void>(boost::shared_ptr<void> const&, boost::detail::sp_enable_if_convertible<void, void const>::type)
  0.00      0.19     0.00     2460     0.00     0.00  boost::shared_ptr<void>::~shared_ptr()
  0.00      0.19     0.00     2460     0.00     0.00  boost::_bi::value<Robot*>::get()
  0.00      0.19     0.00     2460     0.00     0.00  void boost::detail::sp_assert_convertible<void, void const>()
  0.00      0.19     0.00     2460     0.00     0.00  ros::MessageEvent<void const>::getReceiptTime() const
  0.00      0.19     0.00     2460     0.00     0.00  ros::MessageEvent<void const>::nonConstWillCopy() const
  0.00      0.19     0.00     2460     0.00     0.00  ros::MessageEvent<void const>::getConnectionHeaderPtr() const
  0.00      0.19     0.00     2459     0.00     0.00  void ros::serialization::Serializer<std_msgs::Header_<std::allocator<void> > >::read<ros::serialization::IStream, std_msgs::Header_<std::allocator<void> > >(ros::serialization::IStream&, std_msgs::Header_<std::allocator<void> >&)
  0.00      0.19     0.00     2459     0.00     0.00  void ros::serialization::deserialize<std_msgs::Header_<std::allocator<void> >, ros::serialization::IStream>(ros::serialization::IStream&, std_msgs::Header_<std::allocator<void> >&)
  0.00      0.19     0.00     2459     0.00     0.00  ros::serialization::IStream::IStream(unsigned char*, unsigned int)
  0.00      0.19     0.00     2459     0.00     0.00  boost::shared_ptr<void>::shared_ptr<void const>(boost::shared_ptr<void const> const&, void*)
  0.00      0.19     0.00     2459     0.00     0.00  boost::shared_ptr<void> boost::const_pointer_cast<void, void const>(boost::shared_ptr<void const> const&)
  0.00      0.19     0.00     2459     0.00     0.00  ros::MessageEvent<void const>::getMessage() const
  0.00      0.19     0.00     2459     0.00     0.00  boost::enable_if<boost::is_void<void const>, boost::shared_ptr<void const> >::type ros::MessageEvent<void const>::copyMessageIfNecessary<void const>() const
  0.00      0.19     0.00     2355     0.00     0.00  geometry_msgs::Twist_<std::allocator<void> >::Twist_()
  0.00      0.19     0.00     2094     0.00     0.00  boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()>::~function()
  0.00      0.19     0.00     2092     0.00     4.78  void ros::serialization::deserialize<float, std::allocator<float>, ros::serialization::IStream>(ros::serialization::IStream&, std::vector<float, std::allocator<float> >&)
  0.00      0.19     0.00     2092     0.00     4.78  void ros::serialization::VectorSerializer<float, std::allocator<float>, void>::read<ros::serialization::IStream>(ros::serialization::IStream&, std::vector<float, std::allocator<float> >&)
  0.00      0.19     0.00     2092     0.00     0.00  boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > const>::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > >(boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > const&, boost::detail::sp_enable_if_convertible<sensor_msgs::LaserScan_<std::allocator<void> >, sensor_msgs::LaserScan_<std::allocator<void> > const>::type)
  0.00      0.19     0.00     2092     0.00     0.00  boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > >::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > const>(boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > const> const&, sensor_msgs::LaserScan_<std::allocator<void> >*)
  0.00      0.19     0.00     2092     0.00     0.00  boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > >::shared_ptr()
  0.00      0.19     0.00     2092     0.00     0.00  boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > boost::const_pointer_cast<sensor_msgs::LaserScan_<std::allocator<void> >, sensor_msgs::LaserScan_<std::allocator<void> > const>(boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > const> const&)
  0.00      0.19     0.00     2092     0.00     0.00  boost::detail::sp_ms_deleter<sensor_msgs::LaserScan_<std::allocator<void> > >::destroy()
  0.00      0.19     0.00     2092     0.00     0.00  void boost::detail::sp_assert_convertible<sensor_msgs::LaserScan_<std::allocator<void> >, sensor_msgs::LaserScan_<std::allocator<void> > const>()
  0.00      0.19     0.00     2092     0.00     0.00  boost::function0<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > >::function0()
  0.00      0.19     0.00     2092     0.00     0.00  __gnu_cxx::new_allocator<float>::new_allocator()
  0.00      0.19     0.00     2092     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.19     0.00     2092     0.00     0.00  boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > const>::get() const
  0.00      0.19     0.00     2092     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator*() const
  0.00      0.19     0.00     2092     0.00     0.00  std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const
  0.00      0.19     0.00     2092     0.00     0.00  std::allocator<float>::allocator()
  0.00      0.19     0.00     2092     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl()
  0.00      0.19     0.00     2092     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_base()
  0.00      0.19     0.00     2092     0.00     4.78  void std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      0.19     0.00     2092     0.00     4.78  std::vector<float, std::allocator<float> >::_M_fill_insert(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, unsigned long, float const&)
  0.00      0.19     0.00     2092     0.00     0.00  std::vector<float, std::allocator<float> >::end()
  0.00      0.19     0.00     2092     0.00     0.00  std::vector<float, std::allocator<float> >::front()
  0.00      0.19     0.00     2092     0.00     4.78  std::vector<float, std::allocator<float> >::insert(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, unsigned long, float const&)
  0.00      0.19     0.00     2092     0.00     4.78  std::vector<float, std::allocator<float> >::resize(unsigned long, float)
  0.00      0.19     0.00     2092     0.00     0.00  std::vector<float, std::allocator<float> >::vector()
  0.00      0.19     0.00     2092     0.00     4.78  void std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      0.19     0.00     2092     0.00     4.78  void std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&)
  0.00      0.19     0.00     2092     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.19     0.00     2092     0.00     4.78  float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      0.19     0.00     1881     0.00     0.00  ros::message_traits::MD5Sum<geometry_msgs::Twist_<std::allocator<void> > >::value()
  0.00      0.19     0.00     1880     0.00     0.00  ros::message_traits::MD5Sum<geometry_msgs::Twist_<std::allocator<void> > >::value(geometry_msgs::Twist_<std::allocator<void> > const&)
  0.00      0.19     0.00     1880     0.00     0.00  cv::Mat::clone() const
  0.00      0.19     0.00     1879     0.00     0.00  char const* ros::message_traits::md5sum<geometry_msgs::Twist_<std::allocator<void> > >(geometry_msgs::Twist_<std::allocator<void> > const&)
  0.00      0.19     0.00     1879     0.00     0.00  Robot::setLinearSpeed(double)
  0.00      0.19     0.00     1868     0.00     0.00  unsigned int ros::serialization::Serializer<geometry_msgs::Vector3_<std::allocator<void> > >::serializedLength<geometry_msgs::Vector3_<std::allocator<void> > >(geometry_msgs::Vector3_<std::allocator<void> > const&)
  0.00      0.19     0.00     1868     0.00     0.00  void ros::serialization::Serializer<geometry_msgs::Vector3_<std::allocator<void> > >::write<ros::serialization::OStream, geometry_msgs::Vector3_<std::allocator<void> > >(ros::serialization::OStream&, geometry_msgs::Vector3_<std::allocator<void> > const&)
  0.00      0.19     0.00     1868     0.00     0.00  void ros::serialization::Serializer<geometry_msgs::Vector3_<std::allocator<void> > >::allInOne<ros::serialization::LStream, geometry_msgs::Vector3_<std::allocator<void> > const&>(ros::serialization::LStream&, geometry_msgs::Vector3_<std::allocator<void> > const&)
  0.00      0.19     0.00     1868     0.00     0.00  void ros::serialization::Serializer<geometry_msgs::Vector3_<std::allocator<void> > >::allInOne<ros::serialization::OStream, geometry_msgs::Vector3_<std::allocator<void> > const&>(ros::serialization::OStream&, geometry_msgs::Vector3_<std::allocator<void> > const&)
  0.00      0.19     0.00     1868     0.00     0.00  unsigned int ros::serialization::serializationLength<geometry_msgs::Vector3_<std::allocator<void> > >(geometry_msgs::Vector3_<std::allocator<void> > const&)
  0.00      0.19     0.00     1868     0.00     0.00  void ros::serialization::serialize<geometry_msgs::Vector3_<std::allocator<void> >, ros::serialization::OStream>(ros::serialization::OStream&, geometry_msgs::Vector3_<std::allocator<void> > const&)
  0.00      0.19     0.00     1737     0.00     0.00  boost::detail::function::has_empty_target(...)
  0.00      0.19     0.00     1731     0.00     0.00  ros::SerializedMessage::~SerializedMessage()
  0.00      0.19     0.00     1731     0.00     0.00  boost::shared_ptr<ros::Publisher::Impl>::operator!() const
